ordinal	postdate	pid	content_length	source_url	preview
1371	2026-03-20 15:54	861790378	93	https://bbs.nga.cn/read.php?pid=861790378&opt=128	Reply[/pid] Post by 新光语 (2026-03-20 15:48): 我觉得长牛还是在的，中短期应该确认了gjd至少目前非常大的概率要走大级别调整吧。月线级调整杀下去以更低的位置，等美联储，欧洲，外围冲突慢慢消化完再选择点位启动千点行情？ 每一次大级别行情都是不同的逻辑 你怎么知道这波如果下去后还会涨同一批起来？我为啥要赌这个。
1372	2026-03-20 16:01	861791261	291	https://bbs.nga.cn/read.php?pid=861791261&opt=128	Reply[/pid] Post by 冷酷鸡腿堡game (2026-03-20 15:54): 川子一把逼高回落(但是不能低于70)，既维持美元石油霸权，又把自己的页岩油和垃圾委内瑞拉油不亏的卖出去 是这个意思？ 现在纽约已经有点不跟了 他已经在卖了 日韩东南亚都被收割了一把，思密达为了想打个折，甚至说他要买大鹅的，事实他肯定不能买大鹅的，只是为了让川普看到给他们打个折而已 但是最大的买家还是我们，现在他顶多出点零碎货，我们不买至少1/3卖不出去。这件事还便宜的大鹅，本来
1373	2026-03-20 16:03	861791590	277	https://bbs.nga.cn/read.php?pid=861791590&opt=128	Reply[/pid] Post by 推石头的愚者 (2026-03-20 16:00): 之前市场欣欣向荣的时候你龙队说是防止过热天天没道理的砸盘砸到过年，现在市场不行了你说你不兜了尊重市场尊重风险？ 那这市场我跟你玩几把呢 嗯 大概就是这么个意思 如果他4000护了 那我们也就忍了，大手还在 台子就还在，大不了各凭本事 现在算什么个事 他低位自己出个红头文件 低息放贷给自己回购，然后高位说大家太热了一把全部出清，他好了 他去还债了，留下我们风中凌乱。最主要是还出文件说要
1374	2026-03-20 16:07	861792159	78	https://bbs.nga.cn/read.php?pid=861792159&opt=128	Reply[/pid] Post by 行云式 (2026-03-20 16:05): 我还是继续坚持看好，不过如果未来几个月内美股没怎么跌，大a还是每周阴跌几十上百点，不玩了开户玩美股去了。 这波美股跌的也不比大A少 不开玩笑 你按今年算 当然你说个别股票我另说 我就说指数
1375	2026-03-20 16:11	861792536	141	https://bbs.nga.cn/read.php?pid=861792536&opt=128	Reply[/pid] Post by 鱼饵啊啊 (2026-03-20 16:07): 哈哈哈 气的没脾气&#160; 我盘中没办法有情绪波动 不然就会做错 但是收盘了我在我的帖子里面都不能发泄一下 那我开帖子还有什么意思 你们亏 难道我不亏？我甚至亏得比你们多多了
1376	2026-03-20 16:15	861793142	148	https://bbs.nga.cn/read.php?pid=861793142&opt=128	Reply[/pid] Post by zippo578 (2026-03-20 16:13): 还有个资金面的事 也是最近才想起来 从去年年底起 几乎所有的网贷平台和银行的消费贷全停了 就是只进不出那种 这倒没有 打击非法而已 合规的没事 然后那种可以取现的减少 转化成为了只能消费的。 [del]当然非要刷出来取现也是可以的。[/del] 我知道这个是因为我有这方面的业务
1377	2026-03-20 16:15	861793200	17	https://bbs.nga.cn/read.php?pid=861793200&opt=128	Reply[/pid] Post by 雨革月王龙 (2026-03-20 16:13): 不过牛市熊市都有趋势，狼大熊市会做吗 不做 斩钉截铁
1378	2026-03-20 16:18	861793463	64	https://bbs.nga.cn/read.php?pid=861793463&opt=128	Reply[/pid] Post by 行云式 (2026-03-20 16:14): 配点大蓝筹股，强生可口可乐之类每个季度稳定分红的，在买点大科技公司追求点超额收益，不过还是很想留在大a，建立在他会救市的情况下，如果他这个点救觉得没有性价比，我可以等到3500，甚至3200，要是那会都还不行，提桶跑路了。 我不做这种 我宁可1000以下继续买国内黄金 等东升西落 RMB有定价权
1379	2026-03-20 16:28	861794789	97	https://bbs.nga.cn/read.php?pid=861794789&opt=128	Reply[/pid] Post by xiaohuo1992 (2026-03-20 16:19): 说起来狼大，黄金4600你做了吗，我昨晚刚好在最低点附近小吃了一口，勉强补一点亏 昨晚空单对冲呢 全身心的 手慢点就死了 不开对冲根本睡不着 早上才敢撤掉。 不然两只眼睛打瞎了都闭不上
1380	2026-03-20 16:30	861795089	143	https://bbs.nga.cn/read.php?pid=861795089&opt=128	Reply[/pid] Post by 行云式 (2026-03-20 16:23): 做这个还是要看看汇率，不然每年白玩，在往后看看，做多大A的心已经从100%掉到了80%，没掉100点击穿10%，希望不要到0。 你看市场掉得最快的这段，汇率其实没有太大变化，甚至由于美元反弹的缘故我们还相对强了 也就是继续RMB升值路线是没有问题的 大A是另外一个维度的东西
1381	2026-03-20 16:35	861795636	123	https://bbs.nga.cn/read.php?pid=861795636&opt=128	Reply[/pid] Post by 雪山阿福 (2026-03-20 16:31): 国外市场有gjd这种东西嘛？纯纯机构量化博弈嘛？ 老美市场 放水了 公司回购 然后注销，所以股价升高 这是基础逻辑啊大哥 我们呢 你看他们做了啥 家长怎么带 我们就怎么学了 那市场能好吗
1382	2026-03-20 16:37	861795895	137	https://bbs.nga.cn/read.php?pid=861795895&opt=128	Reply[/pid] Post by 行云式 (2026-03-20 16:33): 是的人民币的周线我一直在看，这三周止住了下跌趋势但是也是因为石油的原因导致美元强势，所以止住了跌势，长远来看是一直升值的状态，去年4个多点，今年1个多点，今年到年底看看升值情况，要是保持单边4 5个点的升值，去美股意义也不大了，每年吃掉你5个点收益。 是的 RMB长期升值到6.5这个位置是个趋势，其实如果不是上面控，早就这个数字了 但是现在逻辑变了 世界工厂要向全世界输出高价商品而不是便宜
1383	2026-03-20 16:40	861796388	113	https://bbs.nga.cn/read.php?pid=861796388&opt=128	Reply[/pid] Post by P事不多 (2026-03-20 16:38): 全仓红利可以防守成功吗，收盘时候实在顶不住了，清仓铁盒换成了农行和移动 我觉得最好的防守就是不做熊市和下跌浪 我自己的操作体系就是这样。 这波是我验牌失败 我承担后果。不是我真的想抗亏损
1384	2026-03-20 16:50	861797629	65	https://bbs.nga.cn/read.php?pid=861797629&opt=128	Reply[/pid] Post by P事不多 (2026-03-20 16:42): 12月中旬指数跌倒3800的时候国家队出手了，开启17连阳，有没有可能这次的底还是3800 不知道 4000没动手就等到他动手 在他动手之前我都按我目前的逻辑做
1385	2026-03-20 16:52	861797914	91	https://bbs.nga.cn/read.php?pid=861797914&opt=128	Reply[/pid] Post by 爱吃烫火锅 (2026-03-20 16:44): 打个仗，存储芯片立马不缺货了？锂矿价格再也不涨了？化工有色周期直接给干没了？半导体也不扩产了？ai泡沫直接破裂了？这究竟是为什么啊 最大的问题是老美滞涨 滞涨就会影响估值 算了 你自己去学习基础知识吧 我也不懂怎么说得让你理解
1386	2026-03-20 16:54	861798186	128	https://bbs.nga.cn/read.php?pid=861798186&opt=128	Reply[/pid] Post by 一生一股绊倒铁盒 (2026-03-20 16:50): 最难受的是，明明大家都想做多，那么多次机会，只要你一声令下就能冲上去的关口，你退缩了，完事还告诉我要慢牛，稳定融资市场 外部风险大了你不想开主升我可以理解，但你只需要出手托一下，哪怕托的点位越来越低，只要证明你还在，那市场上的大家做起来自然有底气，亏钱了我只会说自己技不如人，外围利空我也只会骂外围环境 但是你一边喊口号，周二还拉证券金融诱多，完事撒手不管了，撂桃子了 那我只能说，
1387	2026-03-20 16:57	861798617	59	https://bbs.nga.cn/read.php?pid=861798617&opt=128	Reply[/pid] Post by lu00873 (2026-03-20 16:55): 狼大，那黄金咋回事说好滞胀之王呢 。。。我昨天已经说明了 刚才还说了一次 美元美债锁了流动性
1388	2026-03-20 16:59	861798871	221	https://bbs.nga.cn/read.php?pid=861798871&opt=128	Reply[/pid] Post by 天海Amami三号机 (2026-03-20 16:57): 但是狼大 即使gjd3800动手了 或者某一个节点动手了 这个gjd还能相信吗 怎么确保他的动手不会再来一次逗我们玩…除非场外转好 大家不管怎么样还是愿意陪着玩 外围风险没下降 我感觉现在大家就算gjd进场了也不一定敢认了… 对的 所以为什么说4000那么重要 你别管这个数字怎么来的 这是市场共识 哪怕上面不认 但是SB的共识也是共识，他是全市场大资金的共识 这个共识没了 那
1389	2026-03-20 17:04	861799479	147	https://bbs.nga.cn/read.php?pid=861799479&opt=128	Reply[/pid] Post by Sunnyabuse (2026-03-20 17:01): 大四浪调整估计得有个400点的空间，如果汪汪队完全不出面，我看到3600也是非常合理的 这尼玛[图片: https://img.nga.178.com/attachments/mon_202009/01/9bQ5-6hhoKjToS46-3m.png] 现在技术暂时失真了 现在的问题是情绪 你没看见我这几天都没有点高低点吗？我也没说到哪个哪个点位可以怎么怎么样。也就是上面压力
1390	2026-03-20 17:12	861800492	76	https://bbs.nga.cn/read.php?pid=861800492&opt=128	我只能告诉大家，我的牛熊分界线是 日K144线。这个你们是知道的 那是我的最后底线。
1391	2026-03-20 17:18	861801245	19	https://bbs.nga.cn/read.php?pid=861801245&opt=128	Reply[/pid] Post by 子午卯酉甲乙丙丁 (2026-03-20 17:17): 那今天收破了，3日不收回认为熊市到来？ 是啊 数数就行了
1392	2026-03-20 17:21	861801551	74	https://bbs.nga.cn/read.php?pid=861801551&opt=128	Reply[/pid] Post by 狂奔茄子 (2026-03-20 17:18): 大概gjd也怕周末外围利空吧，不管怎么样至少明后天不会再跌了 。。。。大哥 那是GJD。。。他们真要进场就是因为外围有利空 你忘记3040了？
1393	2026-03-20 17:25	861802078	147	https://bbs.nga.cn/read.php?pid=861802078&opt=128	Reply[/pid] Post by Doh丶 (2026-03-20 17:22): 是实话，现在这样跟2024年那会挺像的，都是对国家队，对大a没信心了 不一样 以前陪伴你的是平凡的糟糠之妻，平时也没欲望，离了就离了，突然来了个刘亦菲般的女神和你生活了一段时间，然后她跑了，这个落差感能和之前一样吗
1394	2026-03-20 17:29	861802491	27	https://bbs.nga.cn/read.php?pid=861802491&opt=128	Reply[/pid] Post by 梦乃艾华德 (2026-03-20 17:27): GJD在疯狂发消息，但是我截了个图一直审核发不出来。。。 没用 真金白银进来才有用
1395	2026-03-20 17:36	861803286	68	https://bbs.nga.cn/read.php?pid=861803286&opt=128	Reply[/pid] Post by younazia (2026-03-20 17:34): 真走熊量化也没收益的，量化通常在量能充沛震荡上涨的时候超额收益高。 对的 量化今天也是硬性止损亏出去的 条件也简单 第二次跌破4000.。。。
1396	2026-03-22 17:59	861986606	1515	https://bbs.nga.cn/read.php?pid=861986606&opt=128	周末消息就差不多这样了 我说一下我个人的看法 目前消息偏空，A股看似情绪到了极致冰点，但是现在已经不是A股自己的问题了，情绪已经并不能左右这个市场。以前这种行情柚子反而会摩拳擦掌做情绪冰点和龙头抱团，但似乎航天一战之后，柚子基本被逼到了一个不太好的境地，从最近一次的突破行情里面都没有出现比较大的局部柚子行情。再看到周末发酵的“柚子投降书”都说明整个市场目前已经不是以前的打法了，这个台子目前岌岌可危。上周5的龙抬头只坚持了不到一小时，正常反抽后会稍微回调一下，这个回调其实是正常
1397	2026-03-23 09:54	862045967	22	https://bbs.nga.cn/read.php?pid=862045967&opt=128	截至目前看不到任何买点
1398	2026-03-23 09:56	862046265	52	https://bbs.nga.cn/read.php?pid=862046265&opt=128	我只能说我觉得国算是目前跌得比较少的 所以我会等反抽。
1399	2026-03-23 10:12	862048513	54	https://bbs.nga.cn/read.php?pid=862048513&opt=128	Reply[/pid] Post by 天都黑了绿茶丸 (2026-03-23 10:08): 狼大，slhj算国算吗？套的多 [图片: ./mon_202603/23/jmQ2x-aipqKtT1kS9c-87.jpg] 我观察的国算
1400	2026-03-23 10:13	862048628	79	https://bbs.nga.cn/read.php?pid=862048628&opt=128	Reply[/pid] Post by xhox (2026-03-23 10:09): 反抽到多少是压力位 这是跳空 只能看是不是补缺口啊。。。按目前银行和券商的跌法 今天补缺可能性很低
1401	2026-03-23 10:25	862050252	32	https://bbs.nga.cn/read.php?pid=862050252&opt=128	长线仓位补了一次稀土 减了一次摩托
1402	2026-03-23 10:28	862050605	108	https://bbs.nga.cn/read.php?pid=862050605&opt=128	Reply[/pid] Post by Rzzz二号机 (2026-03-23 10:23): 爱玛是送外卖补仓概念，都一个路子&#160;但凡笛子盘子小一点都给你拉涨停 2轮车是因为预期因为油价涨东南亚摩托车减少 电瓶车增加。。。。。算是一个无聊的预期吧 票也不多 也不大 没意思的
1403	2026-03-23 10:33	862051307	70	https://bbs.nga.cn/read.php?pid=862051307&opt=128	Reply[/pid] Post by Rzzz二号机 (2026-03-23 10:29): &#160;我以为和莲花味精一样 瞎b拉的 没想到还真有逻辑 你要相信我 这个时候敢做多的资金一定是有逻辑有预期的 不会瞎J儿乱做的
1404	2026-03-23 10:37	862051919	71	https://bbs.nga.cn/read.php?pid=862051919&opt=128	Reply[/pid] Post by recomditeness (2026-03-23 10:35): 东南亚对波斯文原油需求量很大, 现在又油价暴涨, 电动车卖疯了 我在东兴的两个铺头的车全没了 电池都没了 紧急还要从南宁调货过去。。。
1405	2026-03-23 10:40	862052493	79	https://bbs.nga.cn/read.php?pid=862052493&opt=128	Reply[/pid] Post by 夏侯青衣 (2026-03-23 10:35): 摩托方面，今年搞摩电整治，妥妥的zc支持 南方大部分都是禁摩的 别的地方总占有量不足华南F3的1/10 所以国内不存在这个预期
1406	2026-03-23 10:42	862052673	19	https://bbs.nga.cn/read.php?pid=862052673&opt=128	Reply[/pid] Post by 骑乘决斗 (2026-03-23 10:34): 狼大，之前的楼里有推荐的2只 我现在还拿着… 还有奔头么 超长线的比亚迪和重组的柳钢… 目前比亚迪刚回本，柳钢还亏着 我这俩都没有 。
1407	2026-03-23 10:44	862053035	179	https://bbs.nga.cn/read.php?pid=862053035&opt=128	Reply[/pid] Post by SpamSender (2026-03-23 10:38): 狼大业务太广泛了 经历比较杂。。。很多都是遗留下来的 反正也不用自己管 相当于给自己弄个方便而已 比如有酒店可以招待 有馆子可以聚餐 有电瓶车也方便不用自己维修保养 简单的说就是不想自己弄 有人帮解决问题。
